99.9226	99.9181	99.9123	99.9043	99.8959	99.8819	99.8615	99.8286	99.7799	99.7034	99.6118	99.5025	99.3996	99.3088	99.2354	99.1919	98.9131
99.9255	99.9212	99.9156	99.9094	99.9007	99.8864	99.8679	99.8366	99.7922	99.7173	99.6284	99.521	99.4249	99.337	99.2721	99.2314	98.9595
99.9285	99.9244	99.919	99.9123	99.9039	99.8928	99.8735	99.844	99.7996	99.7296	99.6405	99.5407	99.4465	99.3611	99.2979	99.2637	99.0048
99.9314	99.9268	99.9219	99.9154	99.9077	99.8971	99.8791	99.8513	99.8096	99.7416	99.6562	99.56	99.4692	99.3863	99.3353	99.2982	99.05
99.9344	99.9302	99.925	99.9196	99.9112	99.9012	99.8855	99.8603	99.8198	99.755	99.6718	99.5796	99.4933	99.4162	99.3656	99.3245	99.0932
99.9372	99.9332	99.9287	99.9228	99.9157	99.9059	99.8917	99.8683	99.829	99.7652	99.6871	99.5989	99.5167	99.4467	99.3934	99.357	99.1366
99.9394	99.9351	99.9314	99.9262	99.9187	99.9094	99.8958	99.8737	99.8352	99.7731	99.698	99.6152	99.5337	99.4687	99.4165	99.378	99.1724
99.9413	99.9369	99.9335	99.9287	99.9223	99.9137	99.9004	99.8764	99.8377	99.779	99.7075	99.6273	99.5483	99.4893	99.4366	99.4007	99.206
99.9437	99.9404	99.9367	99.9315	99.9255	99.9167	99.9027	99.8814	99.8415	99.7873	99.7183	99.6413	99.5666	99.5074	99.4574	99.4274	99.2396
99.9455	99.9422	99.9382	99.9335	99.9271	99.9193	99.9052	99.8836	99.8463	99.7921	99.7256	99.6499	99.5786	99.5236	99.4759	99.4453	99.2683
99.9472	99.9439	99.9399	99.9358	99.9296	99.9218	99.9079	99.8887	99.8531	99.7998	99.7335	99.6614	99.5953	99.5416	99.4921	99.4603	99.2982
99.9484	99.9453	99.9416	99.937	99.9307	99.9234	99.9102	99.8904	99.8568	99.8042	99.7418	99.672	99.6092	99.5555	99.5085	99.4788	99.3236
99.9497	99.9464	99.9429	99.9381	99.933	99.9251	99.9103	99.8927	99.8584	99.8087	99.7473	99.6824	99.6221	99.5685	99.5248	99.4973	99.3511
99.952	99.9491	99.9461	99.9425	99.9372	99.9282	99.9137	99.8953	99.8624	99.8142	99.7555	99.6931	99.6369	99.5835	99.5421	99.5096	99.3753
99.9535	99.9509	99.9478	99.9437	99.938	99.931	99.9179	99.8964	99.8658	99.8206	99.7631	99.7047	99.6494	99.5996	99.5563	99.5278	99.4003
99.9555	99.9534	99.9502	99.9461	99.9408	99.9331	99.9191	99.8986	99.8698	99.8264	99.7702	99.7136	99.6594	99.6119	99.5684	99.5448	99.4271
99.957	99.9548	99.9515	99.9482	99.9434	99.9357	99.9227	99.9035	99.8719	99.8318	99.7763	99.7223	99.6698	99.6273	99.5855	99.5592	99.4543
99.9582	99.9557	99.9529	99.9495	99.9448	99.937	99.9256	99.907	99.8781	99.8373	99.7843	99.7319	99.6816	99.6414	99.6025	99.5795	99.4777
99.9596	99.9571	99.9546	99.9505	99.9462	99.9392	99.9286	99.9102	99.8831	99.8417	99.7908	99.7416	99.693	99.6528	99.615	99.594	99.5011
99.961	99.9584	99.9555	99.9519	99.9478	99.942	99.931	99.9149	99.888	99.8471	99.7992	99.75	99.7025	99.6626	99.6303	99.6105	99.5215
99.9623	99.96	99.9573	99.9543	99.9501	99.9439	99.934	99.9181	99.8912	99.8511	99.8072	99.7579	99.7127	99.6736	99.6436	99.6252	99.5412
99.9634	99.9608	99.9583	99.9556	99.9518	99.9449	99.9352	99.9195	99.8931	99.8564	99.8132	99.7675	99.722	99.6845	99.6562	99.6416	99.5625
99.9649	99.9625	99.9604	99.9576	99.9543	99.9471	99.937	99.9207	99.8954	99.8613	99.8227	99.7761	99.7337	99.6953	99.6694	99.6564	99.5822
99.9667	99.9647	99.9628	99.9603	99.9569	99.9494	99.9392	99.9245	99.9017	99.8691	99.8325	99.7871	99.7469	99.7091	99.685	99.6702	99.6049
99.968	99.9659	99.9642	99.9616	99.958	99.9506	99.9417	99.9285	99.9077	99.8766	99.8412	99.7968	99.7597	99.7227	99.6987	99.6846	99.6252
99.9694	99.9673	99.9651	99.9623	99.9583	99.9528	99.9443	99.9324	99.9114	99.8811	99.8488	99.8053	99.7682	99.7334	99.7118	99.6978	99.6423
99.9705	99.9686	99.9664	99.964	99.9605	99.9533	99.9458	99.9343	99.9135	99.8858	99.8561	99.8139	99.7764	99.7446	99.7226	99.71	99.6615
99.9718	99.9696	99.9674	99.9653	99.9609	99.9555	99.9478	99.9352	99.9168	99.8904	99.8601	99.82	99.785	99.7549	99.7333	99.7225	99.676
99.9727	99.9706	99.9685	99.9659	99.962	99.9574	99.949	99.9384	99.9207	99.895	99.8631	99.8254	99.7935	99.7651	99.7451	99.7352	99.6896
